year,week,player,pos,pred,actual,error,abs_error
2025,8,Chris Rodriguez Jr.,RB,5.2,0.20000000298023224,4.999999997019768,4.999999997019768
2025,7,Olamide Zaccheaus,WR,7.9,2.9000000953674316,4.999999904632569,4.999999904632569
2025,13,Isiah Pacheco,RB,10.3,5.300000190734863,4.999999809265137,4.999999809265137
2025,13,Tony Pollard,RB,10.3,5.300000190734863,4.999999809265137,4.999999809265137
2025,11,Tre Tucker,WR,9.7,14.699999809265137,-4.999999809265137,4.999999809265137
2025,16,Jaylen Waddle,WR,7.2,12.199999809265137,-4.9999998092651365,4.9999998092651365
2025,15,Davante Adams,WR,16.1,11.100000381469727,4.999999618530275,4.999999618530275
2025,13,Jauan Jennings,WR,8.9,13.899999618530273,-4.999999618530273,4.999999618530273
2025,14,Jared Goff,QB,21.14,16.15999984741211,4.980000152587891,4.980000152587891
2025,6,Travis Etienne,RB,14.42,9.5,4.92,4.92
2025,10,Amon-Ra St. Brown,WR,21.7,16.799999237060547,4.900000762939452,4.900000762939452
2025,7,Amon-Ra St. Brown,WR,15.7,20.600000381469727,-4.900000381469727,4.900000381469727
2025,4,Nick Chubb,RB,13.1,8.199999809265137,4.900000190734863,4.900000190734863
2025,4,Jameson Williams,WR,10.6,5.699999809265137,4.900000190734863,4.900000190734863
2025,5,Jakobi Meyers,WR,12.1,7.199999809265137,4.900000190734863,4.900000190734863
2025,11,Jalen Nailor,WR,7.5,2.5999999046325684,4.900000095367432,4.900000095367432
2025,14,Rachaad White,RB,11.4,6.5,4.9,4.9
2025,4,Chris Olave,WR,13.9,9.0,4.9,4.9
2025,17,Justin Jefferson,WR,11.9,7.0,4.9,4.9
2025,5,JuJu Smith-Schuster,WR,8.6,3.700000047683716,4.899999952316284,4.899999952316284
2025,7,David Montgomery,RB,10.8,5.900000095367432,4.899999904632569,4.899999904632569
2025,4,T.J. Hockenson,TE,12.8,7.900000095367432,4.899999904632569,4.899999904632569
2025,13,Brian Thomas Jr.,WR,9.7,4.800000190734863,4.899999809265136,4.899999809265136
2025,10,Oronde Gadsden II,TE,9.2,4.300000190734863,4.899999809265136,4.899999809265136
2025,7,Ladd McConkey,WR,10.8,15.699999809265137,-4.899999809265136,4.899999809265136
2025,11,Jakobi Meyers,WR,6.5,11.399999618530273,-4.899999618530273,4.899999618530273
2025,8,Jordan Addison,WR,16.5,11.600000381469727,4.899999618530273,4.899999618530273
2025,8,Jalen Hurts,QB,20.48,25.360000610351562,-4.880000610351562,4.880000610351562
2025,13,TreVeyon Henderson,RB,16.46,11.600000381469727,4.859999618530274,4.859999618530274
2025,5,Patrick Mahomes,QB,21.88,26.719999313354492,-4.839999313354493,4.839999313354493
2025,14,Matthew Stafford,QB,18.42,23.239999771118164,-4.819999771118162,4.819999771118162
2025,5,David Montgomery,RB,13.4,18.219999313354492,-4.819999313354492,4.819999313354492
2025,14,Nico Collins,WR,11.3,16.100000381469727,-4.800000381469726,4.800000381469726
2025,15,Jerry Jeudy,WR,9.0,4.199999809265137,4.800000190734863,4.800000190734863
2025,17,Jameson Williams,WR,10.5,5.699999809265137,4.800000190734863,4.800000190734863
2025,13,Dallas Goedert,TE,9.5,4.699999809265137,4.800000190734863,4.800000190734863
2025,9,Chris Olave,WR,13.5,8.699999809265137,4.800000190734863,4.800000190734863
2025,6,Xavier Legette,WR,7.9,3.0999999046325684,4.800000095367432,4.800000095367432
2025,10,Alvin Kamara,RB,9.7,14.5,-4.800000000000001,4.800000000000001
2025,6,Aaron Rodgers,QB,12.7,17.5,-4.800000000000001,4.800000000000001
2025,16,Omarion Hampton,RB,11.7,16.5,-4.800000000000001,4.800000000000001
2025,14,Emeka Egbuka,WR,8.3,3.5,4.800000000000001,4.800000000000001
2025,4,Elic Ayomanor,WR,11.2,6.400000095367432,4.799999904632568,4.799999904632568
2025,9,Kenneth Walker III,RB,12.9,8.100000381469727,4.799999618530274,4.799999618530274
2025,11,Drake London,WR,14.1,18.899999618530273,-4.799999618530274,4.799999618530274
2025,5,Cooper Kupp,WR,7.1,11.899999618530273,-4.799999618530274,4.799999618530274
2025,15,Drake Maye,QB,15.77,20.5,-4.73,4.73
2025,9,Juwan Johnson,TE,7.4,12.100000381469727,-4.700000381469726,4.700000381469726
2025,5,Zach Charbonnet,RB,7.1,11.800000190734863,-4.700000190734864,4.700000190734864
2025,7,Alec Pierce,WR,10.1,14.800000190734863,-4.700000190734864,4.700000190734864
2025,16,DK Metcalf,WR,12.9,8.199999809265137,4.700000190734864,4.700000190734864
2025,11,Jaylen Warren,RB,13.4,8.699999809265137,4.700000190734864,4.700000190734864
2025,6,Travis Kelce,TE,9.1,13.800000190734863,-4.700000190734864,4.700000190734864
2025,6,Marvin Harrison Jr.,WR,9.9,5.199999809265137,4.700000190734864,4.700000190734864
2025,16,Jordan Addison,WR,9.3,4.599999904632568,4.700000095367432,4.700000095367432
2025,10,RJ Harvey,RB,8.5,3.799999952316284,4.700000047683716,4.700000047683716
2025,10,Emanuel Wilson,RB,6.1,1.399999976158142,4.7000000238418576,4.7000000238418576
2025,12,Marquise Brown,WR,6.7,2.0,4.7,4.7
2025,15,Chris Godwin Jr.,WR,9.3,14.0,-4.699999999999999,4.699999999999999
2025,6,Breece Hall,RB,10.6,5.900000095367432,4.699999904632568,4.699999904632568
2025,5,Travis Etienne,RB,13.5,8.800000190734863,4.699999809265137,4.699999809265137
2025,5,Marquise Brown,WR,13.5,8.800000190734863,4.699999809265137,4.699999809265137
2025,13,Ladd McConkey,WR,9.2,13.899999618530273,-4.699999618530274,4.699999618530274
2025,17,Hunter Henry,TE,9.2,13.899999618530273,-4.699999618530274,4.699999618530274
2025,9,Puka Nacua,WR,18.1,22.799999237060547,-4.6999992370605455,4.6999992370605455
2025,10,Rico Dowdle,RB,19.99,15.300000190734863,4.689999809265135,4.689999809265135
2025,10,Trevor Lawrence,QB,14.5,9.819999694824219,4.680000305175781,4.680000305175781
2025,16,Bo Nix,QB,19.82,15.180000305175781,4.639999694824219,4.639999694824219
2025,10,Zach Charbonnet,RB,9.7,14.300000190734863,-4.600000190734864,4.600000190734864
2025,7,AJ Barner,TE,6.5,1.899999976158142,4.600000023841858,4.600000023841858
2025,14,Cooper Kupp,WR,6.9,11.5,-4.6,4.6
2025,12,Tyjae Spears,RB,11.1,6.5,4.6,4.6
2025,8,Xavier Legette,WR,8.3,3.700000047683716,4.599999952316285,4.599999952316285
2025,10,Keenan Allen,WR,8.5,3.9000000953674316,4.599999904632568,4.599999904632568
2025,8,Kyle Monangai,RB,7.0,2.4000000953674316,4.599999904632568,4.599999904632568
2025,7,Zach Ertz,TE,8.1,12.699999809265137,-4.599999809265137,4.599999809265137
2025,11,Troy Franklin,WR,7.8,12.399999618530273,-4.599999618530274,4.599999618530274
2025,8,Josh Allen,QB,18.64,23.219999313354492,-4.579999313354492,4.579999313354492
2025,13,De'Von Achane,RB,23.97,19.399999618530273,4.570000381469725,4.570000381469725
2025,16,Caleb Williams,QB,16.43,21.0,-4.57,4.57
2025,14,Jordan Love,QB,14.7,19.260000228881836,-4.560000228881837,4.560000228881837
2025,10,Bijan Robinson,RB,15.35,10.800000190734863,4.549999809265136,4.549999809265136
2025,4,Caleb Williams,QB,16.28,11.779999732971191,4.50000026702881,4.50000026702881
2025,13,Troy Franklin,WR,8.6,4.099999904632568,4.500000095367431,4.500000095367431
2025,17,Ladd McConkey,WR,8.6,4.099999904632568,4.500000095367431,4.500000095367431
2025,6,A.J. Brown,WR,9.5,14.0,-4.5,4.5
2025,4,Sterling Shepard,WR,8.5,4.0,4.5,4.5
2025,9,Darnell Mooney,WR,7.0,2.5,4.5,4.5
2025,13,Cade Otton,TE,7.4,2.9000000953674316,4.499999904632569,4.499999904632569
2025,9,Kyle Pitts,TE,12.3,7.800000190734863,4.499999809265137,4.499999809265137
2025,6,Jacory Croskey-Merritt,RB,10.3,5.800000190734863,4.499999809265137,4.499999809265137
2025,7,Isiah Pacheco,RB,7.9,12.399999618530273,-4.499999618530273,4.499999618530273
2025,16,Saquon Barkley,RB,16.74,21.200000762939453,-4.460000762939455,4.460000762939455
2025,6,Justin Herbert,QB,14.3,18.760000228881836,-4.460000228881835,4.460000228881835
2025,14,Bucky Irving,RB,20.54,16.100000381469727,4.439999618530273,4.439999618530273
2025,10,David Montgomery,RB,14.52,10.100000381469727,4.419999618530273,4.419999618530273
2025,11,Jacoby Brissett,QB,17.46,21.8799991607666,-4.419999160766601,4.419999160766601
2025,16,Mike Evans,WR,9.7,14.100000381469727,-4.400000381469727,4.400000381469727
2025,4,Isiah Pacheco,RB,8.4,12.800000190734863,-4.400000190734863,4.400000190734863
2025,15,Jaylen Waddle,WR,9.0,4.599999904632568,4.400000095367432,4.400000095367432
2025,15,Hunter Henry,TE,7.2,2.799999952316284,4.400000047683716,4.400000047683716
2025,5,Cam Ward,QB,12.4,8.0,4.4,4.4
2025,8,Brashard Smith,RB,5.2,0.800000011920929,4.399999988079071,4.399999988079071
2025,10,Kendrick Bourne,WR,7.3,2.9000000953674316,4.399999904632568,4.399999904632568
2025,11,Pat Freiermuth,TE,7.3,2.9000000953674316,4.399999904632568,4.399999904632568
2025,7,Kyle Pitts,TE,8.8,13.199999809265137,-4.399999809265136,4.399999809265136
2025,8,Isiah Pacheco,RB,10.2,5.800000190734863,4.399999809265136,4.399999809265136
2025,14,Colston Loveland,TE,8.5,12.899999618530273,-4.399999618530273,4.399999618530273
2025,14,Michael Pittman,WR,12.5,16.899999618530273,-4.399999618530273,4.399999618530273
2025,4,Javonte Williams,RB,14.61,19.0,-4.390000000000001,4.390000000000001
2025,11,Caleb Williams,QB,14.7,10.319999694824219,4.3800003051757805,4.3800003051757805
2025,9,Ashton Jeanty,RB,15.54,19.899999618530273,-4.359999618530274,4.359999618530274
2025,13,Chase Brown,RB,13.96,18.299999237060547,-4.339999237060546,4.339999237060546
2025,13,Baker Mayfield,QB,18.79,14.460000038146973,4.3299999618530265,4.3299999618530265
2025,14,Keenan Allen,WR,9.5,5.199999809265137,4.300000190734863,4.300000190734863
2025,12,Ricky Pearsall,WR,7.1,2.799999952316284,4.3000000476837155,4.3000000476837155
2025,15,Kayshon Boutte,WR,8.3,4.0,4.300000000000001,4.300000000000001
2025,13,Jaylen Waddle,WR,11.3,7.0,4.300000000000001,4.300000000000001
2025,7,DK Metcalf,WR,12.3,8.0,4.300000000000001,4.300000000000001
2025,8,Aaron Jones,RB,9.3,5.0,4.300000000000001,4.300000000000001
2025,4,Ja'Marr Chase,WR,11.6,7.300000190734863,4.299999809265136,4.299999809265136
2025,5,Trey McBride,TE,13.4,9.100000381469727,4.299999618530274,4.299999618530274
2025,4,Brock Bowers,TE,13.9,9.600000381469727,4.299999618530274,4.299999618530274
2025,17,RJ Harvey,RB,14.33,18.600000381469727,-4.2700003814697265,4.2700003814697265
2025,13,Jared Goff,QB,16.43,20.639999389648438,-4.209999389648438,4.209999389648438
2025,17,Kenneth Walker III,RB,11.9,7.699999809265137,4.200000190734864,4.200000190734864
2025,16,Brock Bowers,TE,10.1,14.300000190734863,-4.200000190734864,4.200000190734864
2025,8,George Pickens,WR,10.6,14.800000190734863,-4.200000190734864,4.200000190734864
2025,15,Stefon Diggs,WR,9.8,5.599999904632568,4.200000095367432,4.200000095367432
2025,7,Brian Thomas Jr.,WR,10.3,6.099999904632568,4.200000095367432,4.200000095367432
2025,7,Cole Kmet,TE,6.8,2.5999999046325684,4.2000000953674315,4.2000000953674315
2025,17,Jalen Coker,WR,7.8,3.5999999046325684,4.2000000953674315,4.2000000953674315
2025,5,Dyami Brown,WR,7.7,3.5,4.2,4.2
2025,17,Courtland Sutton,WR,12.2,8.0,4.199999999999999,4.199999999999999
2025,4,Cam Skattebo,RB,8.8,13.0,-4.199999999999999,4.199999999999999
2025,13,Trevor Lawrence,QB,17.46,21.65999984741211,-4.1999998474121085,4.1999998474121085
2025,17,Rico Dowdle,RB,13.5,9.300000190734863,4.199999809265137,4.199999809265137
2025,10,Wan'Dale Robinson,WR,8.0,12.199999809265137,-4.199999809265137,4.199999809265137
2025,10,Deebo Samuel Sr.,WR,8.7,12.899999618530273,-4.199999618530274,4.199999618530274
2025,15,Marcus Mariota,QB,18.93,14.739999771118164,4.190000228881836,4.190000228881836
2025,5,Drake Maye,QB,16.28,12.119999885559082,4.160000114440919,4.160000114440919
2025,8,Christian McCaffrey,RB,13.96,9.800000190734863,4.159999809265138,4.159999809265138
2025,5,Justin Herbert,QB,18.79,14.640000343322754,4.149999656677245,4.149999656677245
2025,7,D'Andre Swift,RB,16.65,20.799999237060547,-4.149999237060548,4.149999237060548
2025,6,Chig Okonkwo,TE,6.5,10.600000381469727,-4.100000381469727,4.100000381469727
2025,15,Jakobi Meyers,WR,8.0,12.100000381469727,-4.100000381469727,4.100000381469727
2025,4,Tyler Allgeier,RB,7.0,11.100000381469727,-4.100000381469727,4.100000381469727
2025,10,Christian McCaffrey,RB,13.5,17.600000381469727,-4.100000381469727,4.100000381469727
2025,7,Breece Hall,RB,11.3,7.199999809265137,4.100000190734864,4.100000190734864
2025,9,Aaron Jones,RB,7.7,11.800000190734863,-4.100000190734863,4.100000190734863
2025,11,DJ Moore,WR,7.2,3.0999999046325684,4.100000095367432,4.100000095367432
2025,14,Aaron Jones,RB,11.7,7.599999904632568,4.100000095367431,4.100000095367431
2025,5,Dalton Schultz,TE,6.9,11.0,-4.1,4.1
2025,10,Kyle Pitts,TE,9.9,5.800000190734863,4.099999809265137,4.099999809265137
2025,9,Tony Pollard,RB,11.9,7.800000190734863,4.099999809265137,4.099999809265137
2025,4,Jaylen Waddle,WR,11.9,7.800000190734863,4.099999809265137,4.099999809265137
2025,15,Brock Bowers,TE,12.9,8.800000190734863,4.099999809265137,4.099999809265137
2025,6,Alvin Kamara,RB,16.65,12.600000381469727,4.049999618530272,4.049999618530272
2025,7,Trevor Lawrence,QB,13.6,17.639999389648438,-4.039999389648438,4.039999389648438
2025,7,C.J. Stroud,QB,17.68,13.65999984741211,4.02000015258789,4.02000015258789
2025,15,Saquon Barkley,RB,13.2,17.200000762939453,-4.000000762939454,4.000000762939454
2025,11,CeeDee Lamb,WR,13.6,17.600000381469727,-4.000000381469727,4.000000381469727
2025,4,Justin Jefferson,WR,18.6,22.600000381469727,-4.000000381469725,4.000000381469725
2025,8,Courtland Sutton,WR,14.7,10.699999809265137,4.000000190734863,4.000000190734863
2025,4,Cooper Kupp,WR,10.6,6.599999904632568,4.000000095367431,4.000000095367431
2025,8,T.J. Hockenson,TE,8.6,4.599999904632568,4.000000095367431,4.000000095367431
2025,11,Chuba Hubbard,RB,7.8,3.799999952316284,4.000000047683716,4.000000047683716
2025,17,DeVonta Smith,WR,8.5,4.5,4.0,4.0
2025,7,Tyler Higbee,TE,8.9,4.900000095367432,3.9999999046325687,3.9999999046325687
2025,14,Courtland Sutton,WR,8.2,12.199999809265137,-3.9999998092651374,3.9999998092651374
2025,12,Tee Higgins,WR,12.1,8.100000381469727,3.999999618530273,3.999999618530273
2025,10,Kyren Williams,RB,18.41,22.399999618530273,-3.9899996185302733,3.9899996185302733
2025,15,Tyler Shough,QB,14.1,18.079999923706055,-3.979999923706055,3.979999923706055
2025,4,Travis Etienne,RB,15.54,19.5,-3.960000000000001,3.960000000000001
2025,16,Dak Prescott,QB,15.2,19.15999984741211,-3.95999984741211,3.95999984741211
2025,8,Daniel Jones,QB,19.23,23.18000030517578,-3.950000305175781,3.950000305175781
2025,6,Jonathan Taylor,RB,19.8,23.700000762939453,-3.9000007629394524,3.9000007629394524
2025,15,Javonte Williams,RB,11.2,15.100000381469727,-3.9000003814697273,3.9000003814697273
2025,4,TreVeyon Henderson,RB,8.7,12.600000381469727,-3.9000003814697273,3.9000003814697273
2025,9,Noah Fant,TE,6.9,10.800000190734863,-3.900000190734863,3.900000190734863
2025,13,Kayshon Boutte,WR,9.6,13.5,-3.9000000000000004,3.9000000000000004
2025,16,Gunnar Helm,TE,6.8,2.9000000953674316,3.899999904632568,3.899999904632568
2025,10,Dallas Goedert,TE,12.2,8.300000190734863,3.899999809265136,3.899999809265136
2025,11,Bo Nix,QB,16.5,12.600000381469727,3.8999996185302734,3.8999996185302734
2025,4,Rome Odunze,WR,13.0,16.899999618530273,-3.8999996185302734,3.8999996185302734
2025,17,Dak Prescott,QB,18.86,22.68000030517578,-3.820000305175782,3.820000305175782
2025,4,C.J. Stroud,QB,14.6,18.420000076293945,-3.8200000762939457,3.8200000762939457
2025,15,Dak Prescott,QB,15.77,11.960000038146973,3.809999961853027,3.809999961853027
2025,11,Jake Ferguson,TE,7.8,11.600000381469727,-3.8000003814697267,3.8000003814697267
2025,9,Tyler Warren,TE,11.4,7.599999904632568,3.800000095367432,3.800000095367432
2025,10,Rashid Shaheed,WR,7.1,3.299999952316284,3.8000000476837155,3.8000000476837155
2025,17,Josh Downs,WR,9.2,5.400000095367432,3.7999999046325676,3.7999999046325676
2025,14,Trey McBride,TE,14.6,10.800000190734863,3.7999998092651364,3.7999998092651364
2025,5,Ashton Jeanty,RB,12.1,15.899999618530273,-3.799999618530274,3.799999618530274
2025,7,Juwan Johnson,TE,9.1,12.899999618530273,-3.799999618530274,3.799999618530274
2025,14,Derrick Henry,RB,14.98,11.199999809265137,3.7800001907348637,3.7800001907348637
2025,4,Trevor Lawrence,QB,15.4,11.65999984741211,3.740000152587891,3.740000152587891
2025,7,Javonte Williams,RB,15.07,18.799999237060547,-3.7299992370605466,3.7299992370605466
2025,16,DeVonta Smith,WR,12.5,16.200000762939453,-3.700000762939453,3.700000762939453
2025,6,TreVeyon Henderson,RB,8.3,4.599999904632568,3.7000000953674324,3.7000000953674324
2025,9,Jacory Croskey-Merritt,RB,8.8,5.099999904632568,3.7000000953674324,3.7000000953674324
2025,12,AJ Barner,TE,7.5,3.799999952316284,3.700000047683716,3.700000047683716
2025,16,A.J. Brown,WR,14.8,18.5,-3.6999999999999993,3.6999999999999993
2025,13,Romeo Doubs,WR,8.3,12.0,-3.6999999999999993,3.6999999999999993
2025,6,Kareem Hunt,RB,8.1,4.400000095367432,3.699999904632568,3.699999904632568
2025,5,Keenan Allen,WR,14.5,10.800000190734863,3.6999998092651367,3.6999998092651367
2025,7,Tre Tucker,WR,12.0,8.300000190734863,3.6999998092651367,3.6999998092651367
2025,6,Jalen Hurts,QB,16.95,20.6200008392334,-3.670000839233399,3.670000839233399
2025,6,Dak Prescott,QB,18.71,22.34000015258789,-3.6300001525878898,3.6300001525878898
2025,14,Chase Brown,RB,14.89,18.5,-3.6099999999999994,3.6099999999999994
2025,13,Bucky Irving,RB,19.71,16.100000381469727,3.6099996185302743,3.6099996185302743
2025,14,Brock Bowers,TE,11.0,14.600000381469727,-3.6000003814697266,3.6000003814697266
2025,5,Harold Fannin Jr.,TE,7.7,11.300000190734863,-3.600000190734863,3.600000190734863
2025,5,T.J. Hockenson,TE,6.2,9.800000190734863,-3.600000190734863,3.600000190734863
2025,11,Rome Odunze,WR,9.7,6.099999904632568,3.600000095367431,3.600000095367431
2025,11,Tony Pollard,RB,9.2,5.599999904632568,3.600000095367431,3.600000095367431
2025,14,De'Von Achane,RB,21.1,17.5,3.6000000000000014,3.6000000000000014
2025,8,Emeka Egbuka,WR,10.1,6.5,3.5999999999999996,3.5999999999999996
2025,15,Theo Johnson,TE,6.6,10.199999809265137,-3.599999809265137,3.599999809265137
2025,7,Dak Prescott,QB,19.67,23.260000228881836,-3.5900002288818342,3.5900002288818342
2025,13,Justin Herbert,QB,16.43,12.84000015258789,3.589999847412109,3.589999847412109
2025,16,De'Von Achane,RB,21.56,18.0,3.5599999999999987,3.5599999999999987
2025,5,Jahmyr Gibbs,RB,20.26,16.700000762939453,3.5599992370605484,3.5599992370605484
2025,9,James Cook,RB,17.02,13.5,3.5199999999999996,3.5199999999999996
2025,7,Daniel Jones,QB,18.71,22.219999313354492,-3.5099993133544913,3.5099993133544913
2025,8,Alec Pierce,WR,12.4,8.899999618530273,3.500000381469727,3.500000381469727
2025,17,Tee Higgins,WR,13.4,9.899999618530273,3.500000381469727,3.500000381469727
2025,7,Rachaad White,RB,11.9,8.399999618530273,3.500000381469727,3.500000381469727
2025,7,Chuba Hubbard,RB,11.0,7.5,3.5,3.5
2025,7,Travis Etienne,RB,10.0,6.5,3.5,3.5
2025,13,Kenny Gainwell,RB,10.0,6.5,3.5,3.5
2025,9,Keon Coleman,WR,7.2,3.700000047683716,3.4999999523162844,3.4999999523162844
2025,10,Courtland Sutton,WR,8.9,5.400000095367432,3.4999999046325687,3.4999999046325687
2025,6,Khalil Shakir,WR,9.8,6.300000190734863,3.4999998092651374,3.4999998092651374
2025,8,Tyler Warren,TE,12.8,9.300000190734863,3.4999998092651374,3.4999998092651374
2025,9,De'Von Achane,RB,20.08,16.600000381469727,3.4799996185302717,3.4799996185302717
2025,4,Kyren Williams,RB,13.87,10.399999618530273,3.470000381469726,3.470000381469726
2025,11,Jahmyr Gibbs,RB,23.04,19.600000381469727,3.4399996185302726,3.4399996185302726
2025,4,Nico Collins,WR,15.3,11.899999618530273,3.4000003814697273,3.4000003814697273
2025,7,DJ Moore,WR,11.6,8.199999809265137,3.400000190734863,3.400000190734863
2025,6,Keenan Allen,WR,10.1,6.699999809265137,3.400000190734863,3.400000190734863
2025,10,Ashton Jeanty,RB,11.9,15.300000190734863,-3.400000190734863,3.400000190734863
2025,10,Cedric Tillman,WR,6.5,3.0999999046325684,3.4000000953674316,3.4000000953674316
2025,6,Keon Coleman,WR,7.5,4.099999904632568,3.4000000953674316,3.4000000953674316
2025,9,Trey McBride,TE,13.1,16.5,-3.4000000000000004,3.4000000000000004
2025,15,Omarion Hampton,RB,10.9,7.5,3.4000000000000004,3.4000000000000004
2025,9,Kendrick Bourne,WR,8.8,5.400000095367432,3.399999904632569,3.399999904632569
2025,8,Dalton Schultz,TE,7.8,4.400000095367432,3.399999904632568,3.399999904632568
2025,9,Mack Hollins,WR,6.3,2.9000000953674316,3.399999904632568,3.399999904632568
2025,17,Bucky Irving,RB,11.7,8.300000190734863,3.399999809265136,3.399999809265136
2025,7,Romeo Doubs,WR,9.8,13.199999809265137,-3.399999809265136,3.399999809265136
2025,15,Caleb Williams,QB,15.62,18.979999542236328,-3.359999542236329,3.359999542236329
2025,14,Jacoby Brissett,QB,15.69,19.040000915527344,-3.3500009155273442,3.3500009155273442
2025,13,James Cook,RB,15.35,18.700000762939453,-3.3500007629394535,3.3500007629394535
2025,16,C.J. Stroud,QB,14.8,11.479999542236328,3.3200004577636726,3.3200004577636726
2025,14,D'Andre Swift,RB,14.52,11.199999809265137,3.320000190734863,3.320000190734863
2025,6,Jordan Love,QB,18.27,14.960000038146973,3.309999961853027,3.309999961853027
2025,12,Puka Nacua,WR,13.4,16.700000762939453,-3.3000007629394528,3.3000007629394528
2025,11,Dalton Schultz,TE,7.8,11.100000381469727,-3.3000003814697267,3.3000003814697267
2025,17,Mike Evans,WR,8.8,12.100000381469727,-3.300000381469726,3.300000381469726
2025,11,Jaylen Waddle,WR,11.5,8.199999809265137,3.3000001907348633,3.3000001907348633
2025,12,Rachaad White,RB,8.5,5.199999809265137,3.3000001907348633,3.3000001907348633
2025,13,Michael Wilson,WR,9.9,6.599999904632568,3.300000095367432,3.300000095367432
2025,16,Brian Thomas Jr.,WR,7.1,3.799999952316284,3.3000000476837155,3.3000000476837155
2025,5,Tyquan Thornton,WR,8.7,12.0,-3.3000000000000007,3.3000000000000007
2025,11,Matthew Golden,WR,6.7,3.4000000953674316,3.2999999046325685,3.2999999046325685
2025,12,Tyler Allgeier,RB,9.2,5.900000095367432,3.2999999046325676,3.2999999046325676
2025,17,George Pickens,WR,15.1,11.800000190734863,3.2999998092651364,3.2999998092651364
2025,6,Olamide Zaccheaus,WR,8.1,4.800000190734863,3.2999998092651364,3.2999998092651364
2025,5,Josh Downs,WR,8.1,11.399999618530273,-3.299999618530274,3.299999618530274
2025,15,Lamar Jackson,QB,17.9,14.600000381469727,3.299999618530272,3.299999618530272
2025,5,Jalen Hurts,QB,16.21,19.5,-3.289999999999999,3.289999999999999
2025,6,Spencer Rattler,QB,14.3,11.079999923706055,3.220000076293946,3.220000076293946
2025,13,Jacoby Brissett,QB,16.43,19.639999389648438,-3.209999389648438,3.209999389648438
2025,12,Aaron Jones,RB,11.9,8.699999809265137,3.2000001907348636,3.2000001907348636
2025,12,Kyle Monangai,RB,7.6,10.800000190734863,-3.2000001907348636,3.2000001907348636
2025,16,Tee Higgins,WR,11.1,14.300000190734863,-3.2000001907348636,3.2000001907348636
2025,13,Chris Godwin Jr.,WR,7.6,10.800000190734863,-3.2000001907348636,3.2000001907348636
2025,5,Keon Coleman,WR,7.1,10.300000190734863,-3.2000001907348636,3.2000001907348636
2025,10,Justin Herbert,QB,17.9,14.699999809265137,3.200000190734862,3.200000190734862
2025,9,AJ Barner,TE,8.3,11.5,-3.1999999999999993,3.1999999999999993
2025,16,Colston Loveland,TE,9.2,6.0,3.1999999999999993,3.1999999999999993
2025,9,Nick Chubb,RB,6.6,3.4000000953674316,3.199999904632568,3.199999904632568
2025,9,Tre Tucker,WR,10.0,6.800000190734863,3.1999998092651367,3.1999998092651367
2025,8,Pat Freiermuth,TE,7.5,4.300000190734863,3.1999998092651367,3.1999998092651367
2025,14,Jordan Mason,RB,8.0,11.199999809265137,-3.1999998092651367,3.1999998092651367
2025,10,Sam LaPorta,TE,13.5,10.300000190734863,3.1999998092651367,3.1999998092651367
2025,8,Cam Ward,QB,9.6,12.760000228881836,-3.1600002288818363,3.1600002288818363
2025,10,Jacoby Brissett,QB,16.28,19.420000076293945,-3.140000076293944,3.140000076293944
2025,15,De'Von Achane,RB,21.84,18.700000762939453,3.1399992370605467,3.1399992370605467
2025,13,Brock Purdy,QB,14.0,17.1200008392334,-3.1200008392333984,3.1200008392333984
2025,4,Jared Goff,QB,15.84,12.720000267028809,3.1199997329711913,3.1199997329711913
2025,16,Travis Etienne,RB,13.5,16.600000381469727,-3.1000003814697266,3.1000003814697266
2025,13,Rico Dowdle,RB,13.0,9.899999618530273,3.1000003814697266,3.1000003814697266
2025,14,Kyle Monangai,RB,11.8,8.699999809265137,3.100000190734864,3.100000190734864
2025,16,Jerry Jeudy,WR,7.3,4.199999809265137,3.100000190734863,3.100000190734863
2025,5,RJ Harvey,RB,9.1,6.0,3.0999999999999996,3.0999999999999996
2025,4,Harold Fannin Jr.,TE,7.6,4.5,3.0999999999999996,3.0999999999999996
2025,7,J.K. Dobbins,RB,12.1,9.0,3.0999999999999996,3.0999999999999996
2025,15,Chimere Dike,WR,8.1,5.0,3.0999999999999996,3.0999999999999996
2025,8,JuJu Smith-Schuster,WR,8.0,4.900000095367432,3.0999999046325684,3.0999999046325684
2025,7,Hunter Henry,TE,10.4,7.300000190734863,3.099999809265137,3.099999809265137
2025,5,George Pickens,WR,10.6,13.699999809265137,-3.099999809265137,3.099999809265137
2025,13,Mack Hollins,WR,8.4,5.300000190734863,3.099999809265137,3.099999809265137
2025,17,Tre Tucker,WR,6.8,9.899999618530273,-3.0999996185302736,3.0999996185302736
2025,15,Jordan Addison,WR,11.7,8.600000381469727,3.0999996185302727,3.0999996185302727
2025,7,Jordan Love,QB,16.43,13.359999656677246,3.0700003433227536,3.0700003433227536
2025,9,Josh Jacobs,RB,16.93,20.0,-3.0700000000000003,3.0700000000000003
2025,17,Baker Mayfield,QB,14.4,17.440000534057617,-3.040000534057617,3.040000534057617
2025,13,Jonathan Taylor,RB,18.13,15.100000381469727,3.0299996185302724,3.0299996185302724
2025,17,Jaxon Smith-Njigba,WR,13.2,16.200000762939453,-3.000000762939454,3.000000762939454
2025,17,Dallas Goedert,TE,6.8,9.800000190734863,-3.0000001907348635,3.0000001907348635
